cod_ibge,municipio,regional_saude,nivel,score,alerta_inteligente_nivel,alerta_inteligente_score,probabilidade_escalada_operacional_pct,score_climatico_preditivo,score_assistencial_preditivo,score_ar_preditivo,score_vulnerabilidade,score_saude_sensivel,score_capacidade_protetora,tmax,utci_proxy,risco_cumulativo_3d,tmax_max_7d,utci_proxy_max_7d,risco_cumulativo_3d_max_7d,ocupacao_leitos_pct,pressao_calor_pct,pm25_ugm3,iq_ar_score,indice_vulnerabilidade_calor,indice_capacidade_cnes,eventos_saude_calor,recomendacao_operacional,gerado_em
5106000,Nortelândia,ERS Diamantino,verde,0,verde,12.26,12.3,22.61,6.97,0.0,24.04,11.76,43.26,18.2,18.24,0.7126698247511492,31.9,31.18,3.892733044748404,45.65419474785034,32.74979168432985,7.6349977059585274,0,36.83098591549296,43.262411347517734,189,Manter vigilância de rotina.,2026-06-19 10:28:33
5106109,Nossa Senhora do Livramento,ERS Cuiabá,verde,0,verde,14.07,14.1,28.63,0.0,0.0,19.67,23.84,35.11,19.1,18.46,0.0,32.5,32.06,5.326662019097299,2.3076923076923075,1.6153846153846152,3.2782891793360553,0,33.767605633802816,35.1063829787234,383,Manter vigilância de rotina.,2026-06-19 10:28:33
5106158,Nova Bandeirantes,ERS Alta Floresta,amarela,1,verde,15.96,16.0,29.41,0.0,0.0,39.94,22.28,52.66,26.1,26.18,1.5852001760489447,31.3,31.180000000000007,7.404425481532831,32.03883495145631,24.338517994962686,9.179789895550611,0,47.95774647887324,52.659574468085104,358,Manter vigilância de rotina.,2026-06-19 10:28:33
5106174,Nova Nazaré,ERS Água Boa,laranja,2,verde,34.87,34.9,68.29,17.17,0.0,41.55,5.54,16.25,28.5,27.779999999999998,9.568563991021728,35.3,33.74,12.749363257139503,45.65419474785034,44.07300742463049,2.574811947803395,0,49.08450704225352,16.252955082742314,89,Manter vigilância de rotina. Emitir alerta antecipado para os próximos 7 dias com base na previsão meteorológica.,2026-06-19 10:28:33
5106182,Nova Lacerda,ERS Pontes e Lacerda,verde,0,verde,13.19,13.2,23.86,6.26,0.0,16.05,19.67,26.06,20.1,19.3,0.0,31.6,31.240000000000002,4.623809630054996,45.65419474785034,31.957936323495236,7.189037287038419,0,31.232394366197187,26.063829787234045,316,Manter vigilância de rotina.,2026-06-19 10:28:33
5106190,Nova Santa Helena,ERS Colíder,verde,0,verde,15.45,15.4,22.43,8.85,0.0,26.46,22.47,14.07,25.1,25.1,2.5889717231900367,31.1,30.740000000000002,4.825625123390681,45.65419474785034,34.83457157148417,8.182887335048944,0,38.52112676056338,14.066193853427894,361,Manter vigilância de rotina.,2026-06-19 10:28:33
5106208,Nova Brasilândia,ERS Cuiabá,verde,0,verde,8.7,8.7,21.48,0.0,0.0,7.6,9.15,27.36,21.3,20.98,2.0383180406911574,31.4,30.840000000000003,4.076636081382315,0.0,2.264797822990175,2.623014762908833,0,25.316901408450704,27.364066193853425,147,Manter vigilância de rotina.,2026-06-19 10:28:33
5106216,Nova Canaã do Norte,ERS Colíder,amarela,1,verde,22.22,22.2,29.32,10.33,0.0,61.27,29.13,41.43,25.8,25.76,4.071207951215065,31.5,31.300000000000004,7.09938290331506,45.65419474785034,36.4815007137342,8.41242813971335,0,62.88732394366197,41.43026004728132,468,Manter vigilância de rotina.,2026-06-19 10:28:33
5106224,Nova Mutum,ERS Sinop,verde,0,verde,20.68,20.7,21.94,0.0,0.0,52.92,100.0,90.78,20.0,19.64,0.6449767722794455,32.0,31.120000000000005,3.57311902022397,12.195121951219512,9.25322622394193,6.504975427593586,0,57.04225352112675,90.78014184397163,2394,Manter vigilância de rotina.,2026-06-19 10:28:33
5106232,Nova Olímpia,ERS Tangará da Serra,verde,0,verde,19.84,19.8,25.54,8.56,0.0,65.9,31.99,70.33,19.5,19.34,2.2956573427038833,32.0,31.480000000000004,4.85670391626838,45.65419474785034,34.50866670427733,6.742835623185783,0,66.12676056338029,70.3309692671395,514,Manter vigilância de rotina.,2026-06-19 10:28:33
5106240,Nova Ubiratã,ERS Sinop,amarela,1,verde,23.1,23.1,29.36,10.84,0.0,62.07,39.21,48.64,24.8,24.56,4.573552153222273,32.0,31.440000000000005,6.611550646413404,45.65419474785034,37.03966093818665,9.834225133577862,0,63.450704225352105,48.640661938534286,630,Manter vigilância de rotina.,2026-06-19 10:28:33
5106257,Nova Xavantina,ERS Barra do Garças,laranja,2,amarela,36.55,36.6,58.51,14.73,0.0,80.89,41.2,71.22,27.0,26.48,8.106386652462271,34.2,32.92000000000001,9.942920034311163,45.65419474785034,41.36503260400887,2.0847869933661363,0,76.61971830985917,71.21749408983452,662,Manter monitoramento diário e comunicação preventiva.,2026-06-19 10:28:33
5106265,Novo Mundo,ERS Peixoto de Azevedo,amarela,1,verde,23.28,23.3,35.01,14.83,0.0,56.34,9.27,30.79,29.7,29.5,5.945437262777586,32.3,32.02,8.387419256743978,45.65419474785034,41.480644393248106,6.851055644365461,0,59.43661971830987,30.791962174940895,149,Manter vigilância de rotina.,2026-06-19 10:28:33
5106273,Novo Horizonte do Norte,ERS Juara,verde,0,verde,12.55,12.6,28.08,0.0,8.46,3.72,26.51,45.39,24.4,24.04,1.2852997517289246,31.4,31.160000000000004,6.749743019777835,0.0,1.4281108352543606,13.523825614925045,0,22.6056338028169,45.39007092198582,426,Manter vigilância de rotina.,2026-06-19 10:28:33
5106281,Novo São Joaquim,ERS Barra do Garças,verde,0,verde,18.58,18.6,32.4,9.18,0.0,34.0,19.29,42.08,23.6,23.400000000000002,2.9217612261527854,33.5,32.34,6.013006851267837,45.65419474785034,35.20433768588722,1.7773368365294488,0,43.802816901408455,42.08037825059102,310,Manter vigilância de rotina.,2026-06-19 10:28:33
5106299,Paranaíta,ERS Alta Floresta,amarela,1,verde,18.51,18.5,27.69,10.48,0.48,44.06,31.87,65.9,28.2,28.119999999999997,3.0767707181284294,31.1,30.980000000000004,6.964592624450091,44.94949494949495,36.64994726256694,10.201744573295707,0,50.8450704225352,65.8983451536643,512,Manter vigilância de rotina.,2026-06-19 10:28:33
5106307,Paranatinga,ERS Rondonópolis,amarela,1,verde,21.12,21.1,24.64,9.98,0.0,75.45,32.86,70.63,24.1,23.82,3.7153891451772516,31.7,31.020000000000003,5.106259058001736,45.65419474785034,36.086146484803294,5.488414193709947,0,72.81690140845072,70.62647754137114,528,Manter vigilância de rotina.,2026-06-19 10:28:33
5106315,Novo Santo Antônio,ERS São Félix do Araguaia,laranja,2,verde,27.09,27.1,48.59,21.13,0.0,33.1,3.98,14.48,33.0,31.880000000000003,10.45962487644262,34.7,33.580000000000005,11.236375745537854,45.65419474785034,48.47974174176481,3.829499802233225,0,43.16901408450704,14.479905437352244,64,Manter vigilância de rotina.,2026-06-19 10:28:33
5106372,Pedra Preta,ERS Rondonópolis,verde,0,verde,16.75,16.8,19.84,7.75,0.0,56.04,27.57,50.71,18.4,17.88,1.4831108650661733,31.8,30.520000000000003,3.3421599167484004,45.65419474785034,33.60583728467987,2.2062245984359494,0,59.225352112676056,50.70921985815603,443,Manter vigilância de rotina.,2026-06-19 10:28:33
5106422,Peixoto de Azevedo,ERS Peixoto de Azevedo,amarela,1,verde,22.16,22.2,29.52,0.0,0.0,73.74,54.4,81.62,30.1,29.78,6.319852198044515,31.7,31.22,7.113684212217279,5.46448087431694,13.9971946098491,6.560103205752993,0,71.61971830985915,81.6193853427896,874,Manter vigilância de rotina.,2026-06-19 10:28:33
5106455,Planalto da Serra,ERS Cuiabá,verde,0,verde,13.45,13.4,24.28,8.31,0.0,14.79,14.32,19.27,21.4,21.159999999999997,2.044242054403915,31.9,31.300000000000004,4.532626124172838,45.65419474785034,34.22931638394403,2.603344634637536,0,30.352112676056343,19.26713947990544,230,Manter vigilância de rotina.,2026-06-19 10:28:33
5106505,Poconé,ERS Cuiabá,verde,0,verde,14.03,14.0,16.7,0.0,0.0,39.19,64.54,77.36,17.1,16.740000000000002,0.0,30.6,30.360000000000007,2.976247339793346,6.818181818181818,4.7727272727272725,2.5399213941218792,0,47.42957746478873,77.36406619385342,1037,Manter vigilância de rotina.,2026-06-19 10:28:33
5106653,Pontal do Araguaia,ERS Barra do Garças,amarela,1,verde,22.07,22.1,31.68,9.81,0.0,42.96,33.42,21.1,23.7,23.22,3.5491469245978013,33.3,32.26,5.911354440937821,45.65419474785034,35.90143290638168,1.5499648321351371,0,50.07042253521128,21.099290780141843,537,Manter vigilância de rotina.,2026-06-19 10:28:33
5106703,Ponte Branca,ERS Barra do Garças,verde,0,verde,11.96,12.0,23.45,8.52,0.0,13.48,7.16,25.83,18.6,18.52,2.2545749373377912,31.8,31.040000000000006,4.477098137026193,45.65419474785034,34.463019587203895,1.7310357812194046,0,29.43661971830986,25.8274231678487,115,Manter vigilância de rotina.,2026-06-19 10:28:33
5106752,Pontes e Lacerda,ERS Pontes e Lacerda,verde,0,verde,17.18,17.2,14.25,0.0,0.0,46.03,100.0,84.46,18.4,17.479999999999997,0.0,30.7,30.260000000000005,1.8917375594039463,33.78378378378378,23.648648648648646,3.6499352102794926,0,52.218309859154935,84.45626477541371,1891,Manter vigilância de rotina.,2026-06-19 10:28:33
5106778,Porto Alegre do Norte,ERS Porto Alegre do Norte,vermelha,3,amarela,43.43,43.4,73.24,26.7,0.0,71.63,20.04,31.86,34.1,32.86000000000001,15.296476480775025,34.8,33.8,15.296476480775025,45.65419474785034,54.67068796880082,7.326751702073446,0,70.14084507042253,31.85579196217494,322,Manter monitoramento diário e comunicação preventiva. Emitir alerta antecipado para os próximos 7 dias com base na previsão meteorológica.,2026-06-19 10:28:33
5106802,Porto dos Gaúchos,ERS Juara,verde,0,verde,9.81,9.8,23.33,0.0,7.91,5.23,17.99,49.7,21.8,21.88,0.2340236502244739,31.0,30.720000000000006,5.322994586988351,14.0,10.060026278027193,13.297612318464257,0,23.661971830985916,49.70449172576832,289,Manter vigilância de rotina.,2026-06-19 10:28:33
5106828,Porto Esperidião,ERS Cáceres,verde,0,verde,10.07,10.1,12.14,6.26,0.0,31.14,17.8,34.93,17.3,16.5,0.0,30.0,29.800000000000004,1.9024751591905638,45.65419474785034,31.957936323495236,2.6770602989291974,0,41.79577464788733,34.9290780141844,286,Manter vigilância de rotina.,2026-06-19 10:28:33
5106851,Porto Estrela,ERS Tangará da Serra,verde,0,verde,7.29,7.3,16.12,6.26,0.0,0.0,5.79,15.84,18.9,18.419999999999998,0.0,30.4,30.060000000000002,3.147488276550609,45.65419474785034,31.957936323495236,3.7287132793149254,0,18.556338028169016,15.839243498817964,93,Manter vigilância de rotina.,2026-06-19 10:28:33
5107008,Poxoréu,ERS Rondonópolis,verde,0,verde,15.03,15.0,20.1,8.3,0.0,56.09,20.97,76.36,17.4,17.439999999999998,2.0383180406911574,31.5,30.78,3.4379891085800427,45.65419474785034,34.22273414648541,2.138950415479545,0,59.260563380281695,76.35933806146572,337,Manter vigilância de rotina.,2026-06-19 10:28:33
5107040,Primavera do Leste,ERS Rondonópolis,verde,0,verde,23.11,23.1,17.63,7.67,0.0,73.04,100.0,95.51,18.3,18.3,1.4096375396244962,30.9,30.259999999999998,3.2630680969328214,45.65419474785034,33.52420025641134,2.7061658077819155,0,71.12676056338027,95.50827423167848,2138,Manter vigilância de rotina.,2026-06-19 10:28:33
5107065,Querência,ERS Água Boa,amarela,1,amarela,43.43,43.4,27.71,60.36,51.82,85.21,58.13,69.68,29.3,28.98,5.013181630152159,31.9,31.340000000000003,6.039070431719452,72.0,58.45353514461351,31.592149994081105,2,79.64788732394365,69.68085106382979,934,Manter monitoramento diário e comunicação preventiva. Associar alerta de qualidade do ar às recomendações de proteção respiratória.,2026-06-19 10:28:33
5107107,São José dos Quatro Marcos,ERS Cáceres,verde,0,verde,13.1,13.1,15.35,6.26,0.0,42.71,32.3,57.86,18.4,17.759999999999998,0.0,30.5,30.32,2.480416040866718,45.65419474785034,31.957936323495236,3.03200064401837,0,49.8943661971831,57.86052009456265,519,Manter vigilância de rotina.,2026-06-19 10:28:33
5107156,Reserva do Cabaçal,ERS Cáceres,verde,0,verde,5.53,5.5,8.2,6.72,0.0,3.72,9.46,9.87,16.4,16.04,0.45704580536444617,29.3,28.98,0.897247671628369,45.65419474785034,32.465764996122395,4.361417338394347,0,22.6056338028169,9.869976359338061,152,Manter vigilância de rotina.,2026-06-19 10:28:33
5107180,Ribeirão Cascalheira,ERS Água Boa,laranja,2,verde,31.35,31.4,62.01,11.0,0.0,52.52,19.29,67.73,31.9,30.940000000000005,10.217827801930584,34.1,32.980000000000004,11.535547059670598,31.073446327683616,37.2212210981903,3.155669146744334,0,56.76056338028168,67.73049645390071,310,Manter vigilância de rotina.,2026-06-19 10:28:33
5107198,Ribeirãozinho,ERS Barra do Garças,amarela,1,verde,18.29,18.3,34.47,10.62,0.0,23.44,9.21,22.34,20.4,20.119999999999997,4.3619189450044615,33.2,32.440000000000005,7.073417762197861,45.65419474785034,36.80451292905575,1.5412510695804869,0,36.40845070422535,22.340425531914896,148,Manter vigilância de rotina.,2026-06-19 10:28:33
5107206,Rio Branco,ERS Cáceres,verde,0,verde,9.82,9.8,17.55,6.26,0.0,10.51,14.5,20.8,17.5,16.98,0.0,30.5,30.260000000000005,3.5298476558067033,45.65419474785034,31.957936323495236,4.622693286983255,0,27.359154929577468,20.803782505910164,233,Manter vigilância de rotina.,2026-06-19 10:28:33
5107248,Santa Carmem,ERS Sinop,amarela,1,verde,18.11,18.1,25.6,9.45,17.3,34.61,17.68,40.72,25.5,25.34,3.1843767947889106,31.4,31.120000000000005,5.669318681616669,45.65419474785034,35.49613276214958,17.208041762770296,1,44.225352112676056,40.7210401891253,284,Manter vigilância de rotina.,2026-06-19 10:28:33
5107263,Santo Afonso,ERS Tangará da Serra,verde,0,verde,9.46,9.5,17.67,7.29,0.0,10.66,4.85,14.54,18.7,18.66,1.0258737251111238,30.7,30.340000000000003,3.357420505401665,45.65419474785034,33.09779601806315,7.70896374186905,0,27.464788732394364,14.539007092198583,78,Manter vigilância de rotina.,2026-06-19 10:28:33
5107297,São José do Povo,ERS Rondonópolis,verde,0,verde,11.91,11.9,18.69,7.76,0.0,22.13,9.02,13.53,19.5,18.9,1.5006651017911459,31.8,30.64,2.7091432879022754,45.65419474785034,33.625341992152066,2.0116113448190145,0,35.49295774647887,13.534278959810871,145,Manter vigilância de rotina.,2026-06-19 10:28:33
5107305,São José do Rio Claro,ERS Diamantino,verde,0,verde,14.57,14.6,19.09,0.0,0.0,51.01,41.02,68.38,19.4,19.04,1.9709122257794522,31.0,30.5,3.623021713598913,8.24742268041237,7.9630983493769385,4.366689558962963,0,55.704225352112665,68.3806146572104,659,Manter vigilância de rotina.,2026-06-19 10:28:33
5107354,São José do Xingu,ERS Porto Alegre do Norte,amarela,1,verde,20.77,20.8,28.79,15.74,0.0,46.58,17.92,29.67,30.9,30.340000000000003,6.225072598375704,32.1,31.500000000000007,6.225072598375704,45.65419474785034,42.49135032169046,6.506465849758356,0,52.60563380281691,29.66903073286052,288,Manter vigilância de rotina.,2026-06-19 10:28:33
5107404,São Pedro da Cipa,ERS Rondonópolis,verde,0,verde,15.2,15.2,25.08,8.55,0.0,29.88,4.79,11.52,17.7,17.619999999999997,2.2885161068594453,32.3,31.5,4.406376862090614,45.65419474785034,34.50073199778351,3.1554659930739772,0,40.91549295774648,11.524822695035459,77,Manter vigilância de rotina.,2026-06-19 10:28:33
5107578,Rondolândia,ERS Pontes e Lacerda,verde,0,verde,31.43,31.4,33.55,68.41,0.0,30.38,7.22,20.86,23.0,23.16,1.2687255906461061,31.9,31.78,8.2523175155906,79.0,56.709695100717894,6.414926224205514,0,41.267605633802816,20.862884160756504,116,"Manter vigilância de rotina. Verificar leitos, fluxos de regulação e retaguarda assistencial.",2026-06-19 10:28:33
5107602,Rondonópolis,ERS Rondonópolis,verde,0,verde,20.56,20.6,18.21,0.0,0.0,66.2,100.0,99.29,19.3,18.5,2.0546920753711326,31.1,30.54,3.1146874606306003,0.0,2.2829911948568142,2.752149606250247,0,66.33802816901408,99.29078014184397,4584,Manter vigilância de rotina.,2026-06-19 10:28:33
5107701,Rosário Oeste,ERS Diamantino,verde,0,verde,19.36,19.4,34.81,6.26,0.0,41.2,26.08,64.13,19.1,18.740000000000002,0.0,33.3,32.7,6.910064822055022,45.65419474785034,31.957936323495236,4.537940167428106,0,48.83802816901409,64.12529550827423,419,Manter vigilância de rotina.,2026-06-19 10:28:33
5107743,Santa Cruz do Xingu,ERS Porto Alegre do Norte,amarela,1,verde,19.8,19.8,31.77,16.2,9.68,29.38,4.17,24.76,30.7,30.18,6.803729964346495,32.4,32.0,6.872169081671158,45.65419474785034,43.00096961721356,14.03246123220971,0,40.563380281690144,24.763593380614658,67,Manter vigilância de rotina.,2026-06-19 10:28:33
5107750,Salto do Céu,ERS Cáceres,verde,0,verde,13.44,13.4,24.81,8.57,0.0,21.43,6.04,25.24,18.4,17.959999999999997,2.308266826486067,31.6,31.480000000000004,4.825697066453337,45.65419474785034,34.522677241813085,4.622693286983255,0,35.0,25.236406619385342,97,Manter vigilância de rotina.,2026-06-19 10:28:33
5107768,Santa Rita do Trivelato,ERS Sinop,verde,0,verde,15.06,15.1,25.24,9.21,0.0,26.76,14.0,28.78,22.2,21.84,2.952307224942288,32.0,31.440000000000005,4.758053737344513,45.65419474785034,35.238277684542226,5.023142888566417,0,38.732394366197184,28.782505910165483,225,Manter vigilância de rotina.,2026-06-19 10:28:33
5107776,Santa Terezinha,ERS Porto Alegre do Norte,laranja,2,verde,18.15,18.2,36.52,0.0,0.0,41.65,7.53,37.88,32.2,31.360000000000007,7.699318481029685,33.1,32.42,8.088791883734523,6.666666666666667,17.688131645588545,4.783540295897925,0,49.154929577464785,37.88416075650118,121,Manter vigilância de rotina.,2026-06-19 10:28:33
5107792,Santo Antônio do Leste,ERS Rondonópolis,verde,0,verde,11.54,11.5,19.63,7.48,0.0,23.09,4.92,21.16,22.4,22.2,1.2222189081111274,32.0,30.880000000000003,2.7566916521622904,45.65419474785034,33.3159573325076,2.4539624319514277,0,36.16197183098592,21.15839243498818,79,Manter vigilância de rotina.,2026-06-19 10:28:33
5107800,Santo Antônio de Leverger,ERS Cuiabá,verde,0,verde,15.67,15.7,18.7,6.74,0.0,48.09,29.81,43.03,17.5,17.06,0.4810947248888535,31.3,30.740000000000002,2.9973699040422517,45.65419474785034,32.492486017816184,2.9924330195147166,0,53.66197183098591,43.026004728132385,479,Manter vigilância de rotina.,2026-06-19 10:28:33
5107859,São Félix do Araguaia,ERS São Félix do Araguaia,laranja,2,verde,23.81,23.8,34.17,16.41,0.0,65.19,19.11,63.36,30.5,30.020000000000003,7.128844001754803,32.7,32.10000000000001,7.633906892745614,45.65419474785034,43.2288741032228,4.509643207881328,0,65.63380281690141,63.35697399527187,307,Manter vigilância de rotina.,2026-06-19 10:28:33
5107875,Sapezal,ERS Tangará da Serra,verde,0,verde,20.35,20.4,16.41,8.23,0.0,67.91,75.0,80.5,20.5,20.18,1.9681034723377948,30.4,30.32,3.034590928368896,45.65419474785034,34.14471795942612,6.451731018711706,0,67.53521126760565,80.49645390070921,1205,Manter vigilância de rotina.,2026-06-19 10:28:33
5107883,Serra Nova Dourada,ERS São Félix do Araguaia,laranja,2,verde,28.69,28.7,52.97,21.52,0.0,30.89,3.24,10.22,33.5,32.260000000000005,10.562548025726201,35.4,33.92,12.362934799761682,45.65419474785034,48.910767463191014,3.6034577797151774,0,41.61971830985915,10.224586288416075,52,Manter vigilância de rotina. Emitir alerta antecipado para os próximos 7 dias com base na previsão meteorológica.,2026-06-19 10:28:33
5107909,Sinop,ERS Sinop,verde,0,verde,25.8,25.8,20.11,8.66,2.19,83.7,100.0,97.87,25.0,24.919999999999998,2.3988119819267144,30.8,30.440000000000005,4.284904617253398,45.65419474785034,34.623282970080474,10.911202790959566,0,78.59154929577466,97.87234042553192,4988,Manter vigilância de rotina.,2026-06-19 10:28:33
5107925,Sorriso,ERS Sinop,verde,0,verde,27.9,27.9,25.34,9.25,0.0,85.21,100.0,96.93,22.3,22.1,2.9925642008534084,31.8,31.32,5.0670817130061945,45.65419474785034,35.2830076577768,7.688655568425501,0,79.64788732394365,96.92671394799052,2744,Manter vigilância de rotina.,2026-06-19 10:28:33
5107941,Tabaporã,ERS Juara,verde,0,verde,16.08,16.1,23.39,7.57,1.48,36.92,30.93,50.89,23.4,23.479999999999997,1.312741124337812,30.8,30.64,5.573439720823327,45.65419474785034,33.416537572759474,10.617672440606812,0,45.84507042253521,50.88652482269504,497,Manter vigilância de rotina.,2026-06-19 10:28:33
5107958,Tangará da Serra,ERS Tangará da Serra,verde,0,verde,16.53,16.5,5.34,6.26,0.0,61.32,100.0,96.93,17.1,16.94,0.0,28.7,28.18,0.3591340927389055,45.65419474785034,31.957936323495236,4.733204011737471,0,62.92253521126761,96.92671394799054,2258,Manter vigilância de rotina.,2026-06-19 10:28:33
5108006,Tapurah,ERS Sinop,verde,0,verde,19.17,19.2,25.87,8.16,0.0,52.21,32.61,50.18,20.7,20.66,1.8938267108767022,31.6,31.18,5.585070322528425,45.65419474785034,34.06218822446935,6.163837518822474,0,56.54929577464789,50.17730496453902,524,Manter vigilância de rotina.,2026-06-19 10:28:33
5108055,Terra Nova do Norte,ERS Peixoto de Azevedo,amarela,1,verde,20.28,20.3,28.39,12.29,0.0,54.33,27.7,60.87,28.0,27.84,4.652052107381678,31.8,31.360000000000007,6.402261113599517,45.65419474785034,38.660216442808206,7.277083693805133,0,58.02816901408452,60.87470449172577,445,Manter vigilância de rotina.,2026-06-19 10:28:33
5108105,Tesouro,ERS Rondonópolis,verde,0,verde,16.06,16.1,27.86,8.68,0.0,27.16,11.76,22.81,21.5,21.14,2.4225616137461277,32.7,31.940000000000005,4.943418935186136,45.65419474785034,34.649671449879826,1.5208474185895013,0,39.01408450704225,22.813238770685583,189,Manter vigilância de rotina.,2026-06-19 10:28:33
5108204,Torixoréu,ERS Barra do Garças,verde,0,verde,13.89,13.9,23.6,8.51,0.0,22.74,14.69,27.54,20.2,19.88,2.2507675873377906,32.2,31.400000000000006,3.906222705203886,45.65419474785034,34.458789198315,1.5412510695804869,0,35.91549295774648,27.541371158392437,236,Manter vigilância de rotina.,2026-06-19 10:28:33
5108303,União do Sul,ERS Sinop,amarela,1,verde,17.31,17.3,27.81,11.6,7.33,29.88,10.89,33.16,27.7,27.459999999999997,4.238001545997822,31.7,31.22,6.347046364921736,45.65419474785034,37.88349359682614,13.05480468825321,0,40.91549295774648,33.156028368794324,175,Manter vigilância de rotina.,2026-06-19 10:28:33
5108352,Vale de São Domingos,ERS Pontes e Lacerda,verde,0,verde,3.25,3.2,6.99,6.26,0.0,0.0,5.97,27.6,16.3,15.940000000000001,0.0,28.9,28.7,0.6160919141594885,45.65419474785034,31.957936323495236,3.749070550739057,0,19.61267605633803,27.60047281323877,96,Manter vigilância de rotina.,2026-06-19 10:28:33
5108402,Várzea Grande,ERS Cuiabá,verde,0,verde,24.93,24.9,32.69,0.0,0.0,56.74,100.0,97.28,19.3,18.74,0.704287340817773,33.1,32.540000000000006,6.255613665853392,0.0,0.7825414897975256,3.960821471458415,0,59.71830985915493,97.28132387706854,5146,Manter vigilância de rotina.,2026-06-19 10:28:33
5108501,Vera,ERS Sinop,verde,0,verde,18.83,18.8,24.64,8.97,0.0,53.02,28.32,44.68,24.3,23.98,2.7117689179333375,31.6,31.040000000000006,5.164055614322267,45.65419474785034,34.971012898976724,9.082216299289064,0,57.11267605633803,44.68085106382979,455,Manter vigilância de rotina.,2026-06-19 10:28:33
5108600,Vila Rica,ERS Porto Alegre do Norte,amarela,1,verde,24.62,24.6,27.75,15.24,0.0,81.89,32.61,63.77,31.3,30.5,5.6046721245085855,32.3,31.5,5.6046721245085855,45.65419474785034,41.93534979517144,4.260159538863541,0,77.32394366197184,63.77068557919622,524,Manter vigilância de rotina.,2026-06-19 10:28:33
5108808,Nova Guarita,ERS Colíder,amarela,1,verde,21.42,21.4,33.46,13.6,0.0,40.44,17.49,25.95,28.5,28.3,5.612353714850599,32.2,31.840000000000003,7.930198113715642,45.65419474785034,40.11055156221812,7.130322136649672,0,48.30985915492958,25.945626477541374,281,Manter vigilância de rotina.,2026-06-19 10:28:33
5108857,Nova Marilândia,ERS Tangará da Serra,verde,0,verde,12.14,12.1,22.95,8.23,0.0,18.31,12.01,39.42,19.0,19.08,1.9637577500727943,31.4,31.0,4.589273480995571,45.65419474785034,34.139889379131674,7.70896374186905,0,32.816901408450704,39.420803782505914,193,Manter vigilância de rotina.,2026-06-19 10:28:33
5108907,Nova Maringá,ERS Diamantino,verde,0,verde,12.88,12.9,18.13,7.51,0.0,34.21,15.75,33.75,20.4,19.919999999999998,1.2461016043689472,30.7,30.5,3.41329468685945,45.65419474785034,33.34249366168296,8.750243444854323,0,43.94366197183099,33.74704491725768,253,Manter vigilância de rotina.,2026-06-19 10:28:33
5108956,Nova Monte Verde,ERS Alta Floresta,amarela,1,verde,31.61,31.6,26.06,69.43,2.55,51.21,9.96,30.56,26.5,26.5,1.7146085615578475,31.0,30.840000000000003,6.441279162921187,79.09967845659163,57.69156221023397,11.061265001982894,0,55.845070422535215,30.555555555555554,160,"Manter vigilância de rotina. Verificar leitos, fluxos de regulação e retaguarda assistencial.",2026-06-19 10:28:33
